claim_id,employee_id,department,date,category,amount,approver_id,status
EXP-005171,E0692,Operations,2026-04-15,Travel,388.72,E0930,Paid
EXP-005926,E0760,Operations,2026-04-15,Supplies,71.78,E0899,Paid
EXP-006713,E0825,Operations,2026-04-15,Client entertainment,41.61,E0905,Paid
EXP-006885,E0838,Operations,2026-04-15,Supplies,92.66,E0921,Paid
EXP-007150,E0859,Operations,2026-04-15,Client entertainment,279.39,E0919,Paid
EXP-007470,E0886,Operations,2026-04-15,Supplies,120.04,E0914,Paid
EXP-007833,E0914,Operations,2026-04-15,Supplies,71.18,E0001,Paid
EXP-008004,E0927,Operations,2026-04-15,Supplies,728.65,E0907,Paid
EXP-008658,E0979,Sales,2026-04-15,Meals,60.23,E0960,Paid
EXP-008759,E0985,Sales,2026-04-15,Client entertainment,33.64,E0977,Paid
EXP-009146,E1019,Sales,2026-04-15,Accommodation,71.63,E0984,Paid
EXP-010128,E1098,Sales,2026-04-15,Travel,235.33,E1042,Paid
EXP-010201,E1103,Sales,2026-04-15,Supplies,114.23,E0975,Paid
EXP-010343,E1119,Legal,2026-04-15,Meals,161.15,E1117,Paid
EXP-000046,E0011,Finance,2026-04-16,Accommodation,98.73,E0197,Paid
EXP-000361,E0067,Finance,2026-04-16,Supplies,108.91,E0204,Paid
EXP-000862,E0162,Finance,2026-04-16,Training,113.14,E0193,Paid
EXP-001517,E0280,Procurement,2026-04-16,Client entertainment,70.77,E0270,Paid
EXP-001624,E0298,Human Resources,2026-04-16,Meals,45.68,E0375,Paid
EXP-001850,E0339,Human Resources,2026-04-16,Meals,79.18,E0341,Paid
EXP-002583,E0476,IT,2026-04-16,Supplies,72.01,E0379,Paid
EXP-002746,E0488,Operations,2026-04-16,Accommodation,189.42,E0901,Paid
EXP-003526,E0550,Operations,2026-04-16,Travel,105.88,E0912,Paid
EXP-003709,E0565,Operations,2026-04-16,Accommodation,54.46,E0917,Paid
EXP-003743,E0567,Operations,2026-04-16,Accommodation,17.1,E0905,Paid
EXP-004967,E0675,Operations,2026-04-16,Training,120.72,E0938,Paid
EXP-005114,E0688,Operations,2026-04-16,Travel,58.23,E0916,Paid
EXP-005466,E0720,Operations,2026-04-16,Training,89.36,E0920,Paid
EXP-007499,E0888,Operations,2026-04-16,Client entertainment,119.89,E0905,Paid
EXP-007943,E0923,Operations,2026-04-16,Supplies,28.82,E0914,Paid
EXP-008185,E0942,Sales,2026-04-16,Supplies,98.42,E1075,Paid
EXP-008487,E0964,Sales,2026-04-16,Training,208.63,E1105,Paid
EXP-008507,E0966,Sales,2026-04-16,Client entertainment,120.47,E1012,Paid
EXP-008932,E1000,Sales,2026-04-16,Accommodation,114.07,E0989,Paid
EXP-009006,E1007,Sales,2026-04-16,Training,27.84,E1022,Paid
EXP-009203,E1023,Sales,2026-04-16,Accommodation,502.97,E1042,Paid
EXP-009278,E1030,Sales,2026-04-16,Accommodation,88.96,E0977,Paid
EXP-009405,E1038,Sales,2026-04-16,Supplies,33.11,E1055,Paid
EXP-009961,E1084,Sales,2026-04-16,Meals,219.46,E1041,Paid
EXP-010666,E1179,Facilities,2026-04-16,Supplies,114.29,E1121,Paid
EXP-010713,E1188,Facilities,2026-04-16,Supplies,155.49,E1121,Paid
EXP-000207,E0040,Finance,2026-04-17,Meals,52.31,E0200,Paid
EXP-000514,E0095,Finance,2026-04-17,Supplies,277.11,E0208,Paid
EXP-000930,E0174,Finance,2026-04-17,Training,81.45,E0201,Paid
EXP-001361,E0252,Procurement,2026-04-17,Meals,160.28,E0280,Paid
EXP-001503,E0276,Procurement,2026-04-17,Supplies,92.23,E0001,Paid
EXP-001555,E0285,Procurement,2026-04-17,Supplies,36.08,E0277,Paid
EXP-001737,E0320,Human Resources,2026-04-17,Supplies,241.35,E0378,Paid
EXP-002537,E0466,IT,2026-04-17,Accommodation,625.35,E0379,Paid
EXP-002670,E0483,Operations,2026-04-17,Accommodation,15.06,E0919,Paid
EXP-003187,E0524,Operations,2026-04-17,Accommodation,117.9,E0903,Paid
EXP-003325,E0537,Operations,2026-04-17,Supplies,106.35,E0914,Paid
EXP-003416,E0543,Operations,2026-04-17,Meals,50.11,E0914,Paid
EXP-003766,E0569,Operations,2026-04-17,Training,19.81,E0914,Paid
EXP-004425,E0627,Operations,2026-04-17,Accommodation,65.49,E0918,Paid
EXP-004530,E0637,Operations,2026-04-17,Supplies,36.92,E0933,Paid
EXP-004610,E0643,Operations,2026-04-17,Meals,26.25,E0921,Paid
EXP-004886,E0669,Operations,2026-04-17,Supplies,30.32,E0900,Paid
EXP-005768,E0746,Operations,2026-04-17,Supplies,210.52,E0930,Paid
EXP-006300,E0791,Operations,2026-04-17,Client entertainment,28.0,E0910,Paid
EXP-007501,E0888,Operations,2026-04-17,Training,218.86,E0905,Paid
EXP-007985,E0925,Operations,2026-04-17,Supplies,198.6,E0900,Paid
EXP-008162,E0940,Sales,2026-04-17,Meals,37.18,E0955,Paid
EXP-008287,E0948,Sales,2026-04-17,Supplies,24.92,E0976,Paid
EXP-008606,E0974,Sales,2026-04-17,Accommodation,358.03,E1088,Paid
EXP-008816,E0991,Sales,2026-04-17,Training,30.72,E0958,Paid
EXP-009056,E1010,Sales,2026-04-17,Meals,123.03,E0980,Paid
EXP-009319,E1033,Sales,2026-04-17,Meals,144.76,E1044,Paid
EXP-009355,E1035,Sales,2026-04-17,Travel,60.07,E0967,Paid
EXP-009660,E1061,Sales,2026-04-17,Accommodation,98.61,E1035,Paid
EXP-010626,E1174,Facilities,2026-04-17,Training,36.62,E1121,Paid
EXP-000112,E0024,Finance,2026-04-18,Accommodation,85.8,E0201,Paid
EXP-000567,E0105,Finance,2026-04-18,Training,73.08,E0199,Paid
EXP-001110,E0200,Finance,2026-04-18,Travel,64.8,E0197,Paid
EXP-001424,E0264,Procurement,2026-04-18,Supplies,126.32,E0275,Paid
EXP-001692,E0312,Human Resources,2026-04-18,Travel,55.21,E0378,Paid
EXP-001768,E0325,Human Resources,2026-04-18,Training,278.34,E0344,Paid
EXP-002181,E0401,IT,2026-04-18,Travel,33.77,E0379,Paid
EXP-002292,E0419,IT,2026-04-18,Travel,297.25,E0379,Paid
EXP-003321,E0536,Operations,2026-04-18,Client entertainment,696.8,E0910,Paid
EXP-003334,E0537,Operations,2026-04-18,Travel,416.05,E0914,Paid
EXP-003752,E0568,Operations,2026-04-18,Training,27.74,E0897,Paid
EXP-004574,E0640,Operations,2026-04-18,Travel,123.12,E0938,Paid
EXP-005029,E0681,Operations,2026-04-18,Meals,293.62,E0911,Paid
EXP-005209,E0696,Operations,2026-04-18,Training,25.12,E0925,Paid
EXP-005399,E0715,Operations,2026-04-18,Supplies,196.07,E0922,Paid
EXP-005878,E0756,Operations,2026-04-18,Training,225.1,E0932,Paid
EXP-005902,E0759,Operations,2026-04-18,Accommodation,154.74,E0904,Paid
EXP-006111,E0775,Operations,2026-04-18,Accommodation,33.72,E0907,Paid
EXP-006922,E0841,Operations,2026-04-18,Meals,142.82,E0919,Paid
EXP-007243,E0867,Operations,2026-04-18,Client entertainment,53.21,E0934,Paid
EXP-007497,E0888,Operations,2026-04-18,Travel,238.13,E0905,Paid
EXP-008195,E0942,Sales,2026-04-18,Client entertainment,236.42,E1075,Paid
EXP-008829,E0992,Sales,2026-04-18,Training,21.07,E1060,Paid
EXP-009620,E1058,Sales,2026-04-18,Training,148.67,E1060,Paid
EXP-009790,E1071,Sales,2026-04-18,Meals,114.49,E0953,Paid
EXP-009997,E1089,Sales,2026-04-18,Accommodation,17.21,E0959,Paid
EXP-010134,E1098,Sales,2026-04-18,Accommodation,7.07,E1042,Paid
EXP-010145,E1099,Sales,2026-04-18,Client entertainment,240.6,E1097,Paid
EXP-000013,E0005,Finance,2026-04-19,Client entertainment,124.22,E0190,Paid
EXP-000121,E0025,Finance,2026-04-19,Accommodation,98.61,E0196,Paid
EXP-001981,E0365,Human Resources,2026-04-19,Travel,72.85,E0341,Paid
EXP-002178,E0400,IT,2026-04-19,Client entertainment,183.23,E0379,Paid
EXP-003102,E0518,Operations,2026-04-19,Meals,116.23,E0902,Paid
EXP-003763,E0569,Operations,2026-04-19,Training,110.61,E0914,Paid
EXP-006129,E0776,Operations,2026-04-19,Supplies,173.66,E0926,Paid
EXP-006181,E0781,Operations,2026-04-19,Training,45.06,E0936,Paid
EXP-006199,E0783,Operations,2026-04-19,Supplies,92.29,E0918,Paid
EXP-006441,E0801,Operations,2026-04-19,Accommodation,123.2,E0903,Paid
EXP-007586,E0895,Operations,2026-04-19,Training,275.77,E0900,Paid
EXP-008652,E0978,Sales,2026-04-19,Training,546.95,E1024,Paid
EXP-008887,E0996,Sales,2026-04-19,Client entertainment,86.91,E1083,Paid
EXP-009330,E1034,Sales,2026-04-19,Meals,252.44,E0973,Paid
EXP-009642,E1060,Sales,2026-04-19,Supplies,87.1,E1069,Paid
EXP-009737,E1066,Sales,2026-04-19,Travel,54.32,E1052,Paid
EXP-010267,E1106,Sales,2026-04-19,Accommodation,198.08,E1040,Paid
EXP-010338,E1118,Legal,2026-04-19,Meals,167.7,E1114,Paid
EXP-010922,E1043,Sales,2026-04-19,Client entertainment,944.65,E1099,Paid
EXP-000559,E0104,Finance,2026-04-20,Training,16.64,E0190,Paid
EXP-000812,E0154,Finance,2026-04-20,Training,56.16,E0197,Paid
EXP-000915,E0172,Finance,2026-04-20,Supplies,93.79,E0208,Paid
EXP-000941,E0174,Finance,2026-04-20,Meals,182.25,E0201,Paid
EXP-001514,E0279,Procurement,2026-04-20,Travel,311.96,E0268,Paid
EXP-001675,E0309,Human Resources,2026-04-20,Training,52.37,E0338,Paid
EXP-003248,E0529,Operations,2026-04-20,Training,108.84,E0913,Paid
EXP-003254,E0529,Operations,2026-04-20,Supplies,294.42,E0913,Paid
EXP-003269,E0530,Operations,2026-04-20,Travel,63.03,E0919,Paid
EXP-003297,E0535,Operations,2026-04-20,Travel,119.22,E0897,Paid
EXP-003991,E0590,Operations,2026-04-20,Travel,47.53,E0926,Paid
EXP-003994,E0590,Operations,2026-04-20,Client entertainment,117.17,E0926,Paid
EXP-004373,E0624,Operations,2026-04-20,Travel,346.65,E0913,Paid
EXP-004766,E0657,Operations,2026-04-20,Accommodation,35.65,E0905,Paid
EXP-005555,E0727,Operations,2026-04-20,Meals,386.35,E0906,Paid
EXP-005732,E0742,Operations,2026-04-20,Meals,336.68,E0938,Paid
EXP-005854,E0754,Operations,2026-04-20,Training,121.91,E0924,Paid
EXP-006436,E0801,Operations,2026-04-20,Accommodation,36.36,E0903,Paid
EXP-006626,E0817,Operations,2026-04-20,Meals,5.13,E0908,Paid
EXP-006821,E0833,Operations,2026-04-20,Travel,287.85,E0925,Paid
EXP-007069,E0852,Operations,2026-04-20,Supplies,29.91,E0914,Paid
EXP-007291,E0872,Operations,2026-04-20,Travel,60.26,E0937,Paid
EXP-007503,E0888,Operations,2026-04-20,Accommodation,232.96,E0905,Paid
EXP-008019,E0928,Operations,2026-04-20,Supplies,110.68,E0929,Paid
EXP-008056,E0930,Operations,2026-04-20,Meals,102.47,E0899,Paid
EXP-008124,E0936,Operations,2026-04-20,Meals,11.64,E0920,Paid
EXP-008578,E0972,Sales,2026-04-20,Supplies,120.52,E1087,Paid
EXP-009213,E1024,Sales,2026-04-20,Client entertainment,143.82,E1074,Paid
EXP-009774,E1070,Sales,2026-04-20,Meals,55.03,E1009,Paid
EXP-010098,E1096,Sales,2026-04-20,Supplies,115.65,E0968,Paid
EXP-010204,E1103,Sales,2026-04-20,Meals,72.06,E0975,Paid
EXP-010671,E1181,Facilities,2026-04-20,Client entertainment,143.08,E1121,Paid
EXP-000019,E0006,Finance,2026-04-21,Supplies,87.8,E0207,Paid
EXP-000153,E0032,Finance,2026-04-21,Training,92.16,E0194,Paid
EXP-000405,E0076,Finance,2026-04-21,Client entertainment,652.39,E0208,Paid
EXP-000993,E0182,Finance,2026-04-21,Travel,198.68,E0198,Paid
EXP-001393,E0258,Procurement,2026-04-21,Meals,127.14,E0270,Paid
EXP-001403,E0260,Procurement,2026-04-21,Travel,190.84,E0277,Paid
EXP-001875,E0345,Human Resources,2026-04-21,Travel,385.38,E0342,Paid
EXP-002503,E0460,IT,2026-04-21,Travel,16.44,E0379,Paid
EXP-002680,E0484,Operations,2026-04-21,Supplies,95.67,E0902,Paid
EXP-003140,E0521,Operations,2026-04-21,Supplies,112.17,E0917,Paid
EXP-003626,E0559,Operations,2026-04-21,Accommodation,344.87,E0917,Paid
EXP-003835,E0577,Operations,2026-04-21,Training,130.47,E0933,Paid
EXP-003885,E0581,Operations,2026-04-21,Supplies,24.11,E0915,Paid
EXP-004119,E0603,Operations,2026-04-21,Meals,76.79,E0904,Paid
EXP-004619,E0643,Operations,2026-04-21,Supplies,129.16,E0921,Paid
EXP-005433,E0718,Operations,2026-04-21,Supplies,207.77,E0913,Paid
EXP-005443,E0719,Operations,2026-04-21,Training,31.16,E0914,Paid
EXP-005801,E0750,Operations,2026-04-21,Travel,339.17,E0910,Paid
EXP-006274,E0788,Operations,2026-04-21,Accommodation,22.46,E0925,Paid
EXP-006285,E0789,Operations,2026-04-21,Accommodation,300.39,E0897,Paid
EXP-006876,E0837,Operations,2026-04-21,Supplies,100.34,E0936,Paid
EXP-006926,E0841,Operations,2026-04-21,Travel,152.78,E0919,Paid
EXP-007024,E0849,Operations,2026-04-21,Client entertainment,333.82,E0932,Paid
EXP-007329,E0876,Operations,2026-04-21,Supplies,217.31,E0911,Paid
EXP-007450,E0884,Operations,2026-04-21,Travel,65.38,E0901,Paid
EXP-008210,E0943,Sales,2026-04-21,Supplies,96.48,E0972,Paid
EXP-008421,E0960,Sales,2026-04-21,Client entertainment,21.41,E1093,Paid
EXP-008533,E0969,Sales,2026-04-21,Supplies,42.38,E1033,Paid
EXP-008903,E0998,Sales,2026-04-21,Supplies,277.77,E1081,Paid
EXP-009991,E1087,Sales,2026-04-21,Accommodation,84.18,E0942,Paid
EXP-010435,E1140,Facilities,2026-04-21,Meals,7.08,E1121,Paid
EXP-000509,E0094,Finance,2026-04-22,Client entertainment,485.76,E0202,Paid
EXP-001324,E0248,Procurement,2026-04-22,Client entertainment,115.14,E0270,Paid
EXP-001445,E0268,Procurement,2026-04-22,Training,128.02,E0275,Paid
EXP-001529,E0282,Procurement,2026-04-22,Supplies,45.42,E0269,Paid
EXP-001641,E0301,Human Resources,2026-04-22,Supplies,199.06,E0343,Paid
EXP-001779,E0326,Human Resources,2026-04-22,Meals,759.49,E0339,Paid
EXP-002919,E0501,Operations,2026-04-22,Travel,1455.7,E0903,Paid
EXP-004193,E0612,Operations,2026-04-22,Training,42.89,E0922,Paid
EXP-006302,E0791,Operations,2026-04-22,Meals,165.28,E0910,Paid
EXP-007119,E0857,Operations,2026-04-22,Travel,76.49,E0937,Paid
EXP-007867,E0916,Operations,2026-04-22,Training,581.71,E0001,Paid
EXP-008143,E0939,Sales,2026-04-22,Meals,84.27,E1055,Paid
EXP-008719,E0982,Sales,2026-04-22,Client entertainment,47.48,E0956,Paid
EXP-008772,E0987,Sales,2026-04-22,Client entertainment,80.33,E1001,Paid
EXP-008920,E0999,Sales,2026-04-22,Meals,30.82,E0992,Paid
EXP-008939,E1000,Sales,2026-04-22,Training,46.99,E0989,Paid
EXP-009136,E1019,Sales,2026-04-22,Training,242.51,E0984,Paid
EXP-009781,E1070,Sales,2026-04-22,Client entertainment,80.46,E1009,Paid
EXP-010242,E1105,Sales,2026-04-22,Training,60.31,E0953,Paid
EXP-010556,E1163,Facilities,2026-04-22,Travel,123.39,E1121,Paid
EXP-010704,E1187,Facilities,2026-04-22,Supplies,158.0,E1121,Paid
EXP-010717,E1189,Facilities,2026-04-22,Meals,226.2,E1121,Paid
EXP-010803,E1203,Facilities,2026-04-22,Training,51.22,E1121,Paid
EXP-000293,E0054,Finance,2026-04-23,Client entertainment,295.05,E0203,Paid
EXP-000389,E0072,Finance,2026-04-23,Travel,266.81,E0198,Paid
EXP-000422,E0078,Finance,2026-04-23,Accommodation,31.39,E0205,Paid
EXP-000785,E0143,Finance,2026-04-23,Training,579.83,E0193,Paid
EXP-001159,E0213,Procurement,2026-04-23,Accommodation,99.49,E0273,Paid
EXP-001299,E0243,Procurement,2026-04-23,Client entertainment,41.29,E0274,Paid
EXP-001799,E0330,Human Resources,2026-04-23,Travel,91.9,E0347,Paid
EXP-001878,E0345,Human Resources,2026-04-23,Accommodation,68.03,E0342,Paid
EXP-002040,E0374,Human Resources,2026-04-23,Travel,13.98,E0376,Paid
EXP-002130,E0391,IT,2026-04-23,Training,65.15,E0379,Paid
EXP-003228,E0527,Operations,2026-04-23,Training,299.65,E0916,Paid
EXP-003382,E0541,Operations,2026-04-23,Client entertainment,694.64,E0930,Paid
EXP-003517,E0549,Operations,2026-04-23,Supplies,255.26,E0923,Paid
EXP-003768,E0569,Operations,2026-04-23,Supplies,200.59,E0914,Paid
EXP-004294,E0618,Operations,2026-04-23,Travel,56.51,E0906,Paid
EXP-004714,E0653,Operations,2026-04-23,Accommodation,111.27,E0936,Paid
EXP-004941,E0673,Operations,2026-04-23,Client entertainment,167.28,E0909,Paid
EXP-005291,E0702,Operations,2026-04-23,Supplies,65.8,E0897,Paid
EXP-005369,E0712,Operations,2026-04-23,Training,115.7,E0925,Paid
EXP-005374,E0712,Operations,2026-04-23,Travel,60.89,E0925,Paid
EXP-005694,E0738,Operations,2026-04-23,Travel,30.4,E0903,Paid
EXP-006091,E0772,Operations,2026-04-23,Supplies,208.01,E0910,Paid
EXP-006675,E0820,Operations,2026-04-23,Client entertainment,82.91,E0926,Paid
EXP-006808,E0832,Operations,2026-04-23,Travel,360.58,E0904,Paid
EXP-007171,E0860,Operations,2026-04-23,Accommodation,75.03,E0904,Paid
EXP-007229,E0866,Operations,2026-04-23,Accommodation,82.83,E0921,Paid
EXP-007257,E0868,Operations,2026-04-23,Travel,169.8,E0906,Paid
EXP-007303,E0873,Operations,2026-04-23,Client entertainment,25.34,E0914,Paid
EXP-007816,E0913,Operations,2026-04-23,Supplies,149.06,E0927,Paid
EXP-008872,E0994,Sales,2026-04-23,Travel,68.49,E0970,Paid
EXP-009105,E1016,Sales,2026-04-23,Supplies,15.1,E1070,Paid
EXP-009438,E1042,Sales,2026-04-23,Training,36.39,E0965,Paid
EXP-009484,E1045,Sales,2026-04-23,Training,102.08,E0986,Paid
EXP-009628,E1058,Sales,2026-04-23,Accommodation,87.26,E1060,Paid
EXP-010289,E1109,Legal,2026-04-23,Training,196.9,E1120,Paid
EXP-010478,E1150,Facilities,2026-04-23,Travel,183.7,E1121,Paid
EXP-010962,E0641,Operations,2026-04-23,Supplies,250.0,E0912,Paid
EXP-000235,E0044,Finance,2026-04-24,Supplies,74.4,E0194,Paid
EXP-000667,E0121,Finance,2026-04-24,Client entertainment,40.44,E0200,Paid
EXP-001140,E0211,Procurement,2026-04-24,Client entertainment,89.63,E0280,Paid
EXP-001739,E0320,Human Resources,2026-04-24,Accommodation,118.79,E0378,Paid
EXP-001811,E0331,Human Resources,2026-04-24,Accommodation,141.87,E0377,Paid
EXP-001827,E0335,Human Resources,2026-04-24,Training,88.11,E0374,Paid
EXP-002122,E0389,IT,2026-04-24,Accommodation,47.5,E0379,Paid
EXP-002392,E0440,IT,2026-04-24,Travel,238.14,E0379,Paid
EXP-003098,E0518,Operations,2026-04-24,Meals,262.56,E0902,Paid
EXP-003689,E0563,Operations,2026-04-24,Meals,315.94,E0916,Paid
EXP-003879,E0580,Operations,2026-04-24,Supplies,200.43,E0912,Paid
EXP-004036,E0594,Operations,2026-04-24,Accommodation,40.11,E0908,Paid
EXP-004249,E0615,Operations,2026-04-24,Supplies,179.02,E0937,Paid
EXP-004260,E0616,Operations,2026-04-24,Client entertainment,79.37,E0926,Paid
EXP-004420,E0627,Operations,2026-04-24,Accommodation,80.5,E0918,Paid
EXP-004533,E0637,Operations,2026-04-24,Training,7.42,E0933,Paid
EXP-005859,E0754,Operations,2026-04-24,Client entertainment,19.63,E0924,Paid
EXP-006093,E0773,Operations,2026-04-24,Meals,109.34,E0936,Paid
EXP-006681,E0821,Operations,2026-04-24,Accommodation,550.19,E0920,Paid
EXP-006818,E0833,Operations,2026-04-24,Training,101.11,E0925,Paid
EXP-007236,E0867,Operations,2026-04-24,Client entertainment,222.49,E0934,Paid
EXP-007446,E0884,Operations,2026-04-24,Meals,59.24,E0901,Paid
EXP-007772,E0910,Operations,2026-04-24,Accommodation,164.91,E0917,Paid
EXP-008057,E0930,Operations,2026-04-24,Travel,49.62,E0899,Paid
EXP-008450,E0962,Sales,2026-04-24,Accommodation,60.47,E1028,Paid
EXP-008733,E0984,Sales,2026-04-24,Client entertainment,126.89,E1104,Paid
EXP-008840,E0992,Sales,2026-04-24,Supplies,132.1,E1060,Paid
EXP-008879,E0995,Sales,2026-04-24,Meals,67.27,E0997,Paid
EXP-009011,E1007,Sales,2026-04-24,Supplies,782.81,E1022,Paid
EXP-009359,E1036,Sales,2026-04-24,Travel,248.59,E1092,Paid
EXP-009745,E1066,Sales,2026-04-24,Training,73.93,E1052,Paid
EXP-009787,E1071,Sales,2026-04-24,Client entertainment,51.1,E0953,Paid
EXP-010228,E1104,Sales,2026-04-24,Client entertainment,186.32,E1056,Paid
EXP-010236,E1105,Sales,2026-04-24,Client entertainment,37.03,E0953,Paid
EXP-010347,E1119,Legal,2026-04-24,Travel,128.39,E1117,Paid
EXP-010663,E1179,Facilities,2026-04-24,Accommodation,174.12,E1121,Paid
EXP-010677,E1182,Facilities,2026-04-24,Travel,139.32,E1121,Paid
EXP-000249,E0045,Finance,2026-04-25,Training,33.43,E0203,Paid
EXP-001165,E0214,Procurement,2026-04-25,Accommodation,145.2,E0279,Paid
EXP-002083,E0381,IT,2026-04-25,Supplies,21.48,E0379,Paid
EXP-002281,E0417,IT,2026-04-25,Meals,170.66,E0379,Paid
EXP-002467,E0455,IT,2026-04-25,Travel,191.6,E0379,Paid
EXP-002950,E0504,Operations,2026-04-25,Meals,20.5,E0933,Paid
EXP-003344,E0538,Operations,2026-04-25,Supplies,355.4,E0919,Paid
EXP-003582,E0556,Operations,2026-04-25,Accommodation,92.12,E0909,Paid
EXP-003656,E0561,Operations,2026-04-25,Supplies,66.39,E0914,Paid
EXP-003765,E0569,Operations,2026-04-25,Travel,97.41,E0914,Paid
EXP-004006,E0591,Operations,2026-04-25,Training,96.02,E0908,Paid
EXP-004098,E0599,Operations,2026-04-25,Client entertainment,83.65,E0909,Paid
EXP-004118,E0603,Operations,2026-04-25,Meals,112.95,E0904,Paid
EXP-004219,E0613,Operations,2026-04-25,Meals,97.03,E0929,Paid
EXP-004412,E0627,Operations,2026-04-25,Client entertainment,43.21,E0918,Paid
EXP-004829,E0664,Operations,2026-04-25,Training,203.3,E0932,Paid
EXP-004922,E0672,Operations,2026-04-25,Client entertainment,148.41,E0918,Paid
EXP-005131,E0689,Operations,2026-04-25,Accommodation,167.87,E0904,Paid
EXP-005152,E0690,Operations,2026-04-25,Accommodation,276.31,E0918,Paid
EXP-005979,E0765,Operations,2026-04-25,Accommodation,34.82,E0765,Paid
EXP-006526,E0808,Operations,2026-04-25,Supplies,82.61,E0898,Paid
EXP-006774,E0829,Operations,2026-04-25,Supplies,97.84,E0924,Paid
EXP-006966,E0844,Operations,2026-04-25,Meals,599.73,E0914,Paid
EXP-007046,E0851,Operations,2026-04-25,Client entertainment,46.82,E0932,Paid
EXP-007980,E0925,Operations,2026-04-25,Accommodation,173.25,E0900,Paid
EXP-008661,E0979,Sales,2026-04-25,Supplies,150.06,E0960,Paid
EXP-010002,E1089,Sales,2026-04-25,Meals,447.5,E0959,Paid
EXP-010421,E1137,Facilities,2026-04-25,Client entertainment,73.6,E1121,Paid
EXP-000638,E0117,Finance,2026-04-26,Travel,243.72,E0190,Paid
EXP-001079,E0194,Finance,2026-04-26,Travel,280.31,E0200,Paid
EXP-001189,E0220,Procurement,2026-04-26,Travel,120.3,E0268,Paid
EXP-001856,E0340,Human Resources,2026-04-26,Supplies,22.22,E0337,Paid
EXP-002556,E0471,IT,2026-04-26,Travel,25.82,E0379,Paid
EXP-002896,E0499,Operations,2026-04-26,Supplies,73.93,E0900,Paid
EXP-004059,E0595,Operations,2026-04-26,Supplies,397.56,E0935,Paid
EXP-004487,E0633,Operations,2026-04-26,Meals,35.04,E0901,Paid
EXP-004712,E0653,Operations,2026-04-26,Supplies,191.76,E0936,Paid
EXP-005129,E0689,Operations,2026-04-26,Accommodation,239.7,E0904,Paid
EXP-005526,E0725,Operations,2026-04-26,Meals,79.07,E0917,Paid
EXP-005705,E0739,Operations,2026-04-26,Travel,128.27,E0930,Paid
EXP-006328,E0793,Operations,2026-04-26,Meals,331.29,E0899,Paid
EXP-006375,E0798,Operations,2026-04-26,Travel,104.86,E0932,Paid
EXP-006403,E0799,Operations,2026-04-26,Travel,93.49,E0914,Paid
EXP-006564,E0811,Operations,2026-04-26,Travel,77.96,E0926,Paid
EXP-007151,E0859,Operations,2026-04-26,Training,70.05,E0919,Paid
EXP-007611,E0898,Operations,2026-04-26,Travel,85.69,E0903,Paid
EXP-008643,E0977,Sales,2026-04-26,Meals,94.77,E0995,Paid
EXP-008824,E0991,Sales,2026-04-26,Meals,68.35,E0958,Paid
